Z	charge	l	mult	delta	spread	term	parent	language	n_lo	n_hi	members	limit	limit_label	limit_status	delta_status	span	cell_exists	delta_mean	delta_asym	R_status	file
22	1	1	0			x 3S*	2P	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0	1.91179	0.00962	x 5D*	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.91094	1.91502	R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0			y 1H*	2H	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0	2.07566	0.01060	y 3D*	4F	unresolved	4	4	3	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	2.07474	2.07958	R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0			y 3H*	2G	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0	1.96004	0.01162	y 5F*	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.95919	1.96414	R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0	2.03483	0.01443	y 5G*	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	2.03403	2.04044	R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0			y 5P*	4P	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0			y 5S*	4P	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0			z 1H*	2G	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0			z 1I*	2H	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	1	0			z 3I*	2H	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	2	1	1.69061	0.00000	1D		LS	4	4	1	55072.5	Ti_II_(3d2.4s_4F<3/2>)	forced — sole published limit	usable	single-n	yes	1.69061	1.69061	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	3	1.01337	0.03062	3D	4F	LS	4	4	3	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	yes	1.01247	1.02733	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	3			3F	2F	LS	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiI.tsv
22	1	2	3			3G	2F	LS	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiI.tsv
22	1	2	3	1.10541	0.03353	3G	4F	LS	4	4	3	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	yes	1.10211	1.11723	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	3	1.06101	0.03652	3H	4F	LS	4	4	3	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	yes	1.06056	1.07859	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	3	1.07124	0.02014	3P		LS	4	4	2	55072.5	Ti_II_(3d2.4s_4F<3/2>)	forced — sole published limit	usable	single-n	yes	1.07124	1.08131	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	5	0.86160	0.10013	5F	4F	LS	4	5	10	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	series	no	0.86798	0.92689	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	5	0.89381	0.04064	5G	4F	LS	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	0.89091	0.90831	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	5	0.84535	0.01863	5P		LS	4	4	2	55072.5	Ti_II_(3d2.4s_4F<3/2>)	forced — sole published limit	usable	single-n	no	0.84535	0.85466	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0			e 1G	2F	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	1.10728	0.03483	e 5D	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.10330	1.11684	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	1.12256	0.03326	e 5G	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.11989	1.13383	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	1.10069	0.04243	e 5H	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.10063	1.12208	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	1.01896	0.02989	e 5P	4F	unresolved	4	4	3	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.01799	1.03245	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0			f 1F	2F	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0			f 3H	2F	unresolved	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	0.85591	0.04130	f 5H	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	0.85453	0.87386	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	1.10396	0.02603	g 3F	4F	unresolved	4	4	3	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.10383	1.11678	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	0.96640	0.03783	g 5F	4F	unresolved	4	4	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	0.96417	0.98083	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	1.06254	0.11898	g 5H	4F	unresolved	5	5	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.05375	1.10470	R_M	spectra_raw/queue2/TiI.tsv
22	1	2	0	1.05593	0.10223	h 5G	4F	unresolved	5	5	5	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	1.05053	1.09656	R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[1/2]*	4F<5/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[1/2]*	4F<7/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[11/2]*	4F<5/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[11/2]*	4F<7/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[11/2]*	4F<9/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[13/2]*	4F<7/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[13/2]*	4F<9/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[15/2]*	4F<9/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2	0.05705	0.00059	2[3/2]*	4F<3/2>	jK	4	4	2	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	0.05705	0.05734	R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[3/2]*	4F<5/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[3/2]*	4F<7/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[3/2]*	4F<9/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2	0.05803	0.32818	2[5/2]*	4F<3/2>	jK	4	4	3	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	-0.05133	0.05808	R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[5/2]*	4F<5/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[5/2]*	4F<7/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[5/2]*	4F<9/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2	-0.10613	0.33522	2[7/2]*	4F<3/2>	jK	4	4	4	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	-0.10610	0.06154	R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[7/2]*	4F<5/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[7/2]*	4F<7/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[7/2]*	4F<9/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2	-0.10477	0.32589	2[9/2]*	4F<3/2>	jK	4	4	4	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	-0.10450	0.05872	R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[9/2]*	4F<5/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[9/2]*	4F<7/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	3	2			2[9/2]*	4F<9/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2	0.01563	0.00000	2[11/2]	4F<3/2>	jK	5	5	2	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	0.01563	0.01563	R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[11/2]	4F<5/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[11/2]	4F<7/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[11/2]	4F<9/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[13/2]	4F<5/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[13/2]	4F<7/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[13/2]	4F<9/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[15/2]	4F<7/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[15/2]	4F<9/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[17/2]	4F<9/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2	0.01604	0.00001	2[7/2]	4F<3/2>	jK	5	5	2	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	0.01604	0.01604	R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[7/2]	4F<5/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[7/2]	4F<9/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2	0.01648	0.00000	2[9/2]	4F<3/2>	jK	5	5	2	55072.5	Ti_II_(3d2.4s_4F<3/2>)	parent-matched	usable	single-n	no	0.01648	0.01648	R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[9/2]	4F<5/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[9/2]	4F<7/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	1	4	2			2[9/2]	4F<9/2>	jK	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/TiI.tsv
22	2	0	2			2F	3F	LS	6	6	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	0	4			4F	3F	LS	6	6	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	0	0			a 2F	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	0	0			a 4F	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	0	0			e 2F	3F	unresolved	5	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	0	0			e 4F	3F	unresolved	5	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	2			2D*	3F	LS	5	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	2			2F*	3F	LS	5	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	2			2G*	3F	LS	5	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	4			4D*	3F	LS	5	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	4			4F*	3F	LS	5	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	4			4G*	3F	LS	5	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	0			z 2D*	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	0			z 2F*	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	0			z 2G*	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	0			z 4D*	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	0			z 4F*	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	1	0			z 4G*	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	2			2D	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	2			2P	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	4			4D	3F	LS	4	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	4			4G	3F	LS	5	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	4			4H	3F	LS	5	5	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	4			4P	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	0			e 2G	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	0			e 2H	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	0			e 4G	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	0			e 4H	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	0			f 2F	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	2	0			f 4F	3F	unresolved	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	2			2D*	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	2			2F*	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	2			2G*	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	2			2H*	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	2			2I*	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	2			2P*	3F	LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	4			4D*	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	4			4F*	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	4			4G*	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	4			4H*	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	4			4I*	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	4			4P*	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	2	3	4			4S*	3F	LS	4	4	0			no limit published	unusable — no limit		no			R_M	spectra_raw/queue2/TiII.tsv
22	3	0	1			1D		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIII.tsv
22	3	0	3			3D		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIII.tsv
22	3	1	1			1D*		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIII.tsv
22	3	1	3			3D*		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIII.tsv
22	3	1	3			3F*		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIII.tsv
22	3	2	1			1F		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIII.tsv
22	3	2	3			3D		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIII.tsv
22	4	0	2			2S		LS	4	7	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIV.tsv
22	4	1	2			2P*		LS	4	6	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIV.tsv
22	4	2	2			2D		LS	3	7	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIV.tsv
22	4	3	2			2F*		LS	4	5	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIV.tsv
22	4	4	2			2G		LS	5	7	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIV.tsv
22	4	5	2			2H*		LS	6	7	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIV.tsv
22	4	6	2			2I		LS	7	8	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/TiIV.tsv
22	5	0	1			1P*		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	0	3			3P*		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	1			1D		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	1			1P		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	1			1P*		LS	4	11	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	1			1S		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	3			3D		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	3			3P		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	3			3P*		LS	4	10	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	1	3			3S		LS	4	4	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	1			1D		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	1			1D*		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	1			1F*		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	1			1P*		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	3			3D		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	3			3D*		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	3			3F*		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
22	5	2	3			3P*		LS	3	3	0			no limit published	unusable — no limit		yes			R_M	spectra_raw/queue2/TiV.tsv
