source	member	size_bytes	md5	disposition	target_path	note
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/audit_state1_failing.log	1633	4cfc454dbf2403957caf9e5d5667f390	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-audit_state1_failing.log	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/audit_state1_failing.py	4849	1f5c97feb5162410dc0ea96ef75de186	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-audit_state1_failing.py	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/caps_table.log	271	bd87625108e27455c0948d988a369cfd	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-caps_table.log	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/caps_table.py	618	f72a997b8deec05c3a68b77c3f69e8c9	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-caps_table.py	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/fig1_shape_sphere.png	183331	65950967081a64f0574e376880332b12	PRESENT-IN-REPO	drive/The Method Materials/THREEBODY-DELIVERY-1/fig1_shape_sphere.png	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/fig2_closure_defect.png	48636	d1e860f916267b355f462b6e728ffc2f	PRESENT-IN-REPO	drive/The Method Materials/THREEBODY-DELIVERY-1/fig2_closure_defect.png	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/fig3_tower.png	59091	28e8b6f3c0de4cd304a51b3a78b6e9d0	PRESENT-IN-REPO	drive/The Method Materials/THREEBODY-DELIVERY-1/fig3_tower.png	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/fig4_equator_potential.png	100653	4b9b16ec1017cec3db3f1ccc704fdba5	PRESENT-IN-REPO	drive/The Method Materials/THREEBODY-DELIVERY-1/fig4_equator_potential.png	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/fig5_constraint_graphs.png	39089	bd1ce4f3d0a54b0ccff6596310a291d7	PRESENT-IN-REPO	drive/The Method Materials/THREEBODY-DELIVERY-1/fig5_constraint_graphs.png	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/figs.log	222	18c3d762264b498ce42d3e314aed6a0b	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-figs.log	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/figs.py	3778	ec889beba73204de8972599f1828937f	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-figs.py	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/figs2.py	2007	c3fcb0be0263bf799f5512ff02479245	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-figs2.py	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/n8_check.log	1221	5d140ad0c7cf1b0d26b7482d82bc35e1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-n8_check.log	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/n8_check.py	1719	ab823f22180baa476b623e0f55ae8c06	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-n8_check.py	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/routh_check.log	90	3fa04ee0f0b05e8246bd9eb119d8dd1d	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-routh_check.log	byte-identical to a file already tracked
drive/The Method Materials/THREEBODY-DELIVERY-1/THREEBODY-DELIVERY-1__1VrPq6GJe0ofakp1b_ODAwOn-fwLSMkBf.zip	THREEBODY-DELIVERY-1/routh_check.py	366	23842800b311327175ecdd0ef311473b	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/TB1-routh_check.py	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/.gitattributes	31	d4bba987857834a5bb585261861f7956	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/.gitattributes	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/.gitignore	19	ee0ddfac36a14ff01578b1a9fab32ed8	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/.gitignore	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/CLAUDE.md	13157	e72d4bc9cd07e1a87f56dd69b8c8886b	PRESENT-IN-REPO	drive/The Method Materials/CLAUDE.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/MEMBER-INDEX.tsv	28871	dd2dd50df4e29ba8add1e22b2fad1e38	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/MEMBER-INDEX.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/README.md	4582	3df5f6f5db43da7601aa17a2d147b08d	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/README.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/corpus-summary.json	1118	c575740649f7b5887335c21e923e7a30	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/corpus-summary.json	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/BiIII_asd.tsv	2370	4904ad97ce81c8412a4d46d7e7461b90	PRESENT-IN-REPO	drive/The Method Materials/BiIII_asd.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-21a.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-23a.tsv	675	7b4a6c57696563a2b96a812c4627f351	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-23a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-24a.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-25b.tsv	1830	22989acb08138d07e011f2f4f887adf4	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-25b.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-A.tsv	2328	1a54d81d329d8b6b392e1096ba41b671	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-A.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-B.tsv	2605	dad836e2c5f74b1bf48a623bde593df8	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-B.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch10.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch11.tsv	1111	20660119d2580e5f556dd2df795c3c23	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch11.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16b.tsv	290	61f70f0ed243de18a30698fd5d48a6af	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16b.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16d.tsv	555	3c793a7e2c9a4453bd73df69c6b37ddd	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16d.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16g.tsv	1571	c87c77517e02e3ef8ca286a62a5f8280	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16g.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16j.tsv	268	2ac0906964714677349cf0bb82c0a936	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16j.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16m.tsv	838	be7cf6857732a08c1f8908e4e37221ae	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16m.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16o.tsv	492	33b89259311b2b77c872a45ca579b323	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16o.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16q.tsv	587	a81596b4c57c3d1f5369a9ee94a8d086	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16q.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16r.tsv	1713	dcf37f1c5ff5e7e957567f6014d360f9	PRESENT-IN-REPO	method/members/CENSUS-CLOSURES-ch16r.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16t.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16v.tsv	379	74ea5288abad09695e27b45a5968da9f	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16v.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16x.tsv	561	395b53827462cffd8db859b2acdcce51	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16x.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch16z.tsv	1384	a88615646eb455272170fb7f44cffcbd	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch16z.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch17a.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch17c.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch17e.tsv	511	3400401669261da4c2b910a2112c1ee7	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch17e.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch18a.tsv	407	9ee834d79d5ad89830e3f7e820804959	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch18a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch19a.tsv	661	e2d726fe8d66c3f5e50b49276547f79d	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch19a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch20a.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch21a.tsv	196	315b4daf49c87d5490168ee10f07b0bd	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch21a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch22a.tsv	998	0d23f58caf6471da5a2f40554e3cbc2a	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch22a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch23a.tsv	1916	b138b4bf6a3a59c35b8a35d8cd2f187c	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch23a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch24a.tsv	1075	82cb2c38448c364a078a008ab8236b9b	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch24a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch25a.tsv	868	38c3b00ecdf7fe687359b397d6b196d2	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch25a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch26a.tsv	819	62f2627534a03284dd7026da56da2de9	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch26a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch27a.tsv	519	9639d90c4948d002d683247b3da0af31	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch27a.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch28.tsv	294	8b667221242c3f5fd2cb868bb42d66c2	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch28.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch3.tsv	1321	ac56a21c644a6a9c616f07b1920e730f	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch3.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch34re.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch4.tsv	262	69d2c03c3aa8930903eee9c25ab296ec	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch4.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch5.tsv	438	8ba8c6ddd1b704fb6a9aa8bca8801ff7	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch5.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch6.tsv	705	c3814b8019cc2daa72d804ccea2c7858	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch6.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch7.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch8.tsv	394	405ceb673597435aa0e0c2c414e5c0f6	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch8.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-ch9.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-scf.tsv	2355	fe6b0a7ae1c0a4ab8c05cc5b1d97a097	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-scf.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CENSUS-CLOSURES-warn.tsv	18	2deb87a95756d48874feff7dd5098af1	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/CENSUS-CLOSURES-ch10.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CI_full.tsv	591	96c93a93b45edd77622bca0770a873ef	PRESENT-IN-REPO	drive/The Method Materials/CI_full__1U-iq5HsfqWrKgCWYQq0xfOB9aF9u_hIa.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/CdII_full.tsv	931	3b88793e5320646d375eb809da11fe05	PRESENT-IN-REPO	drive/The Method Materials/CdII_full.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/D59_DRAFT.md	5855	500859137cdaf031f82231cf37513302	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/D59_DRAFT.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/DEFECT-CENSUS.tsv	236171	0967efead3f95016bd6ffaa95788d5ac	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/DEFECT-CENSUS.tsv	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/DEFERRED.md	384883	ea1f05275bf0d86cae2986bdf466057f	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/DEFERRED.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/DOCKET.md	49407	a00989a9ec21f3943567b7983070a9ac	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/DOCKET.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/EXCISE-LIST.json	3823	9d6b08df7c8c07ff8f3f148498bdf9aa	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/EXCISE-LIST.json	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/EXCISE-LIST.md	13159	71070341d32642c8d596fee5b2735d8f	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/EXCISE-LIST.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/EXCISE-SITES-BUILD14.json	9383	d8b75a860415ae02adb9f980350abe2b	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/EXCISE-SITES-BUILD14.json	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/FIGURE_ASSETS.md	3801	84b14a238acafe17704c20e11cda2e9c	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/FIGURE_ASSETS.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/FIGURE_MAP.md	1616	65373456aecad892a0b5f2832c9fdd3d	PRESENT-IN-REPO	drive/The Method Materials/CORPUS/FIGURE_MAP.md	byte-identical to a file already tracked
drive/The Method Materials/The-Method-1_6-corpus-chat149.zip	method/members/HgII_full.tsv	970	4837812fd7c93736149b780eced59aab	PRESENT-IN-REPO	drive/The Method Materials/HgII_full.tsv	byte-identical to a file already tracked
