filename	md5	size_bytes	status	target_path	source_shard	conversation	created_at	versions	note
BRIDGE-LOWDIN-SESSION-19.md	06de84574c921029040e641c4ccd63af	5125	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-19.md	2026-08/b1e0f8f8-7efc-4654-bb9c-e451f228febf.json	LCP17	2026-08-16T22:25:12.838490Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-20.md	73e0e4beb6f0c3cf91fe31b03c9e104c	6975	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-20.md	2026-08/bc5f59c2-277d-49b4-a2f5-0d1b8aa5738e.json	LCP18	2026-08-16T22:48:16.881386Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-21.md	f4f6025f79e05fec818c8261e2d07383	7286	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-21.md	2026-08/a92e48b0-420a-458c-b725-7e43740da434.json	LCP19	2026-08-16T23:29:29.035181Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-22.md	d06625f416699dc7176a1cc66686f989	6341	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-22.md	2026-08/0324abd9-d12a-48c1-8369-e2e5bcb09887.json	LCP20	2026-08-17T00:29:31.946664Z	1	
BRIDGE-LOWDIN-SESSION-23.md	fc8cd8028a858cd4d4658dd560b16960	5610	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-23.md	2026-08/8dcdb10b-dc4e-4e42-9e16-f6f79d309841.json	LCP21	2026-08-17T01:18:58.911969Z	1	
BRIDGE-LOWDIN-SESSION-24.md	2aaf3354c59a351d2075bbe857d4b423	5157	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-24.md	2026-08/308108da-a2c9-4222-afa8-a8f52b8b13a0.json	LCP22	2026-08-17T02:17:58.804684Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-25.md	89d606316eaa4e1e1fd7659218a83e7b	6094	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-25.md	2026-08/f2f17a96-7746-4864-a0ab-ce21013f42bf.json	LCP23	2026-08-17T03:02:43.198761Z	1	
BRIDGE-LOWDIN-SESSION-26.md	f94d6e7b8df1388b0ddf1bad260f8815	5188	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-26.md	2026-08/67c08ac4-cfbe-4f22-aa4b-f705f0f656e4.json	LCP24	2026-08-17T03:25:37.278361Z	1	
BRIDGE-LOWDIN-SESSION-27.md	52e8f549b6de4907265b0440c43a43a1	5132	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-27.md	2026-08/bab9c5df-025e-433f-81f6-0b4631bdf415.json	LCP25	2026-08-17T04:07:48.794571Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-28.md	1f8fd414518ae4197b71cb58989fd87d	4537	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-28.md	2026-08/889ee262-750c-4d4c-9acc-4e7add47b5be.json	LCP26	2026-08-17T04:45:23.126907Z	1	
BRIDGE-LOWDIN-SESSION-29.md	9c98ea05f635d4c5db5a433518c1a2db	4525	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-29.md	2026-08/2973e4b2-130e-4188-93bf-00f00182fa9e.json	LCP27	2026-08-17T15:06:08.713064Z	1	
BRIDGE-LOWDIN-SESSION-3.md	9984fb150afab9128f4cd5cbc68d4914	4195	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-3.md	2026-08/8cae9dde-cfb7-4416-8859-e412b78b8346.json	Lowdin challenge progress	2026-08-16T00:10:52.730255Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-30.md	a190849a3b3f1554f5624cd30d248c83	5605	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-30.md	2026-08/e1f86632-4861-4da3-b6df-128b1f9d6621.json	LCP28	2026-08-17T16:01:47.438024Z	1	
BRIDGE-LOWDIN-SESSION-31.md	d5b03e8835e0705077e0aec2bd92476b	5815	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-31.md	2026-08/731edcd7-68aa-49d2-aa7e-c5b4102cbdd5.json	LCP29	2026-08-17T17:05:33.041694Z	1	
BRIDGE-LOWDIN-SESSION-32.md	7857dfc7b97b6e02657be8904552af62	5363	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-32.md	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	
BRIDGE-LOWDIN-SESSION-33.md	874fa395a39258823ca136c5ee184b21	5875	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-33.md	2026-08/ea576d33-f746-4c52-a004-0a6875ea5ee2.json	LCP31	2026-08-17T20:27:11.046717Z	1	
BRIDGE-LOWDIN-SESSION-34.md	03f454e02565f97e5075f07839226eb0	5613	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-34.md	2026-08/5764481b-4e69-4c8f-b06f-1d03ff7927b8.json	LCP32	2026-08-17T21:18:38.627873Z	1	
BRIDGE-LOWDIN-SESSION-35.md	c1e56bd636c2577e73a7b2bdef6b6413	6034	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-35.md	2026-08/a4ae39b3-c577-4004-b659-496d43d6d04f.json	LCP33	2026-08-17T22:05:08.250929Z	1	
BRIDGE-LOWDIN-SESSION-36.md	3a79a04fca5ffbe24b69663f40308b2c	4693	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-36.md	2026-08/0a199569-1346-4fec-8909-aceb98d5b54a.json	LCP34	2026-08-17T23:00:48.334855Z	1	
BRIDGE-LOWDIN-SESSION-37.md	486210926111957124c7e9fa253aaedb	5651	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-37.md	2026-08/0b9204c9-f5ca-4acd-b302-92a25b5073ae.json	LCP35	2026-08-17T23:29:40.206389Z	1	
BRIDGE-LOWDIN-SESSION-38.md	47a3f9f2bebf1525193e3ad47bb66561	5701	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-38.md	2026-08/0913e969-adb6-4398-8c19-16913f249034.json	LCP36	2026-08-18T22:26:31.318274Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-39.md	6636371783e8aa5aa8d6a28ae167401f	8024	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-39.md	2026-08/455266f8-d3b5-4960-acda-cbf81b38edd5.json	LCP37	2026-08-18T23:09:36.986662Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-4.md	f646333af3a8131de153b7b0df699c38	3040	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-4.md	2026-08/df2dcee0-a2ee-430d-a98e-9b04ad7e386d.json	LCP2	2026-08-16T00:48:18.380268Z	1	
BRIDGE-LOWDIN-SESSION-40.md	253921835af18c3669d0108b31cd1922	6903	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-40.md	2026-08/917055bb-433e-4824-b419-735d7de42161.json	LCP38	2026-08-19T00:31:15.395724Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-41.md	3fc7a35e1089e2b19328c79078965f1e	6245	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-41.md	2026-08/1918e562-e9b6-438b-a847-dc7b86962d49.json	LCP39	2026-08-19T01:25:35.442939Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-42.md	47bc56095035f756bcf0540cc70b64d6	7703	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-42.md	2026-08/061be800-797b-4db8-9c33-16f9e00b7985.json	LCP40	2026-08-19T02:01:00.118423Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-43.md	6147a94756d2f05d8774e4f140843957	8046	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-43.md	2026-08/5dd12041-47dd-4393-9811-abcea7c1606f.json	LCP41	2026-08-19T02:37:11.988257Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-44.md	af8fcc22716f3eb64bf9a1066cc321ce	10043	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-44.md	2026-08/75eac238-e97a-4a7d-bb86-dc270f7e1d69.json	LCP42	2026-08-19T03:25:08.042761Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-45.md	646ec53efc5e6f2d0c8bd27fa0aa0b82	10137	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-45.md	2026-08/b415561b-b6a4-49d4-861e-0a2fe5861c66.json	LCP43	2026-08-19T13:31:54.588066Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-46.md	5bf9da7049445a35a0c53aeb72ebbd93	8304	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-46.md	2026-08/a8b8221b-622a-4dfd-be66-df5d21e41258.json	LCP44	2026-08-19T14:18:38.540731Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-47.md	09452d39041d197242df7a5f59ea06de	12855	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-47.md	2026-08/a91b9c71-6329-4b64-8fae-8b46e407239c.json	LCP45	2026-08-19T14:42:40.113280Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-48.md	25b94d6450a06ba721e53dcac271a62d	10369	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-48.md	2026-08/8c48b216-cdff-4088-ab82-1fb8f61c33dc.json	LCP46	2026-08-19T15:19:56.630788Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-49.md	dc08bfdefc498ede8a84dfc491d04557	9161	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-49.md	2026-08/660925ab-b233-4f8b-b357-6fec74f7608f.json	LCP47	2026-08-19T18:27:38.168977Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-5.md	9228b5593a0cbd6252b56ee4e3e11107	7944	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-5.md	2026-08/2705099f-01f7-4e27-a181-062f400655f5.json	LCP3	2026-08-16T01:39:29.271789Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-50.md	43a8a8552b6270b34b68ab3493ed9a8b	7483	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-50.md	2026-08/b3af8394-4899-4224-ba8c-f62d03807f87.json	LCP48	2026-08-19T21:22:00.362811Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-51.md	44404cc93e9bdacdbc2a56e9f851b6bf	8200	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-51.md	2026-08/0cfa1eff-8fc9-4949-9195-78c587c2cca4.json	LCP49	2026-08-19T22:06:01.206315Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-52.md	cef9d720f43504a3debadbed2797241f	8383	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-52.md	2026-08/be1d4a5f-a873-4c8a-9ecc-679b2e070be8.json	LCP50	2026-08-19T23:15:48.399915Z	1	
BRIDGE-LOWDIN-SESSION-53.md	c8a9630244e6ed435e95490cf13d1ce7	10811	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-53.md	2026-08/10dc8f0a-9db9-43cd-b60c-cac8d320728e.json	LCP51	2026-08-19T23:51:18.705857Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-54.md	8df932109639deac90716ebd26dc49a1	9788	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-54.md	2026-08/0dce64be-9c04-4b4e-8802-6dfe312c4276.json	LCP52	2026-08-20T04:26:17.831196Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-55.md	b4ca6d67358b9c47955f3d630f61c84c	8435	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-55.md	2026-08/cf8c39df-4f7b-4de1-874b-64192827230b.json	LCP53	2026-08-20T14:27:15.552509Z	1	
BRIDGE-LOWDIN-SESSION-56.md	c1c37cba3733e50014541d7914fd1a58	6786	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-56.md	2026-08/19e7c209-d038-46cd-942c-c9a14c678bea.json	LCP54	2026-08-20T15:07:20.952045Z	1	
BRIDGE-LOWDIN-SESSION-57.md	b28820448ead97ba59d0ff9763814521	6421	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-57.md	2026-08/206877bf-05b7-4ab7-b0b4-5d1493431343.json	LCP55	2026-08-20T15:31:26.574817Z	4	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-58.md	3836f61efecc53903559cd0e99660f30	6732	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-58.md	2026-08/545a3a19-0868-41a0-ad3d-c7d7b4ece6ee.json	LCP56	2026-08-20T15:53:56.831905Z	1	
BRIDGE-LOWDIN-SESSION-59.md	0b199dfabf389bcd2e6fec93e5945043	9124	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-59.md	2026-08/4607f84d-6301-48cd-bc56-cf48340bb189.json	LCP57	2026-08-20T16:19:58.137952Z	1	
BRIDGE-LOWDIN-SESSION-6.md	aa5e664f3d367625719a8c19c5786102	6140	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-6.md	2026-08/3421502c-445a-4a4b-98f3-33fb524954de.json	LCP4	2026-08-16T05:16:46.622266Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-60.md	b732297729d1be90eec2fff81c0412c0	7775	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-60.md	2026-08/66923814-6d60-4c65-bb07-844bc90f74ea.json	LCP58	2026-08-20T16:48:52.609242Z	1	
BRIDGE-LOWDIN-SESSION-61.md	2299ad7151d98547f1599a6d48e8724c	6916	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-61.md	2026-08/f5c8e4ad-f64c-43fd-af90-305c44411f86.json	LCP59	2026-08-20T17:20:49.970932Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-63.md	653f70fd82699bddacbeddb878bbd7e3	4256	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-63.md	2026-08/91ee2d32-d0a4-4c70-b4e8-8bd038562ebb.json	LCP60	2026-08-20T18:07:54.255865Z	1	
BRIDGE-LOWDIN-SESSION-64.md	fa36f9be156f631cfd91a531d996a66d	6166	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-64.md	2026-08/d71b556a-8d16-478f-b6c4-d34e7bd80d35.json	LCP61	2026-08-20T19:44:54.588867Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-65.md	78f7aa3741a404b3c13cb9723839f974	7422	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-65.md	2026-08/674b7a98-7642-4830-b0ec-7a95626e04d3.json	LCP62	2026-08-20T21:56:14.970041Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-66.md	abb664a254cd4cc8ae99972e30908e75	6121	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-66.md	2026-08/695640d3-a7f1-436e-b3a4-b3197cd4f476.json	LCP63	2026-08-20T22:35:41.852393Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-7.md	2c3cf97847ce66ce5976ace5743179b7	3516	RECOVERED-BY-WRITE	recovered/BRIDGE-LOWDIN-SESSION-7.md	2026-08/02a83a72-3950-4512-9082-03527906e500.json	LCP5	2026-08-16T05:44:49.399789Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BRIDGE-LOWDIN-SESSION-8.md	3d858a220e30e8c1213b21dd576b4404	3102	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-8.md	2026-08/348d8106-2350-450d-b30e-4c9ae3d04fbb.json	LCP6	2026-08-16T06:09:40.263347Z	1	
BRIDGE-LOWDIN-SESSION-9.md	6ac7fedd3abf3ed4828a5de4ea49459c	3440	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION-9.md	2026-08/33b8eb6e-c6e8-4da6-b6f9-658fa727394e.json	LCP7	2026-08-16T14:30:22.055970Z	1	
BRIDGE-LOWDIN-SESSION.md	67c72b2188436db21ca149aed41d750f	11846	RECOVERED	recovered/BRIDGE-LOWDIN-SESSION.md	2026-08/8b68f3be-1f48-48f0-b517-083ffe269005.json	Lowdin challenge solution work	2026-08-15T19:08:45.689264Z	1	
BUILD56_compendia.md	4fa2223e9aad06f715b752758623d181	1812	RECOVERED-BY-WRITE	recovered/BUILD56_compendia.md	2026-08/e2d5927e-ebc2-4a91-9f3e-64a3c6e122e2.json	56	2026-08-28T23:17:00.541955Z	7	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
BV.tsv	96ea1f90147bf87148f528fc60598645	1837	RECOVERED	recovered/BV.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaI.tsv	20f6053332ceb38eefbda763ab67cb13	8692	RECOVERED	recovered/BaI.tsv	2026-08/866fbabe-2c17-4e5f-921b-5c7bda675554.json	The Method 1.7.1	2026-08-14T20:27:20.422936Z	2	
BaI.tsv	a0bdff9c98c356a30aca98f5dd3ce232	10311	RECOVERED	recovered/BaI__a0bdff9c.tsv	2026-08/4945af0e-6ff8-45ee-a138-940c87ad90a4.json	The Method 1.7	2026-08-10T22:12:01.144361Z	2	
BaII.tsv	aac290bcac3b80f7f9df60373a6d1c15	1252	RECOVERED	recovered/BaII.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaIII.tsv	777c88ebd0a2ef3d58846907e231f116	4099	RECOVERED	recovered/BaIII.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaIII_f12.tsv	de65566079c81da1626571922de6b20a	305	RECOVERED	recovered/BaIII_f12.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaIII_fgh.tsv	a37ee0d6ce7829d26212c66d54f119aa	1045	RECOVERED	recovered/BaIII_fgh.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaIII_ryd12.tsv	5d26c652e67422e969e3618a8fffb39e	547	RECOVERED	recovered/BaIII_ryd12.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaIII_ryd32.tsv	d5d4052875d68cb1a98401dc2a153937	755	RECOVERED	recovered/BaIII_ryd32.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaIV.tsv	65978f48e75cb306724a07eae1c3afb1	1428	RECOVERED	recovered/BaIV.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BaLII.tsv	0534cd5f4daa8fc8fdc32d069b6c0dab	1030	RECOVERED	recovered/BaLII.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BeI.tsv	8e69876c6b95ce289b2053e71bce7317	472	RECOVERED	recovered/BeI.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BeIII.tsv	576f2b0225a9a3b841d3e915d50aa6bf	1464	RECOVERED	recovered/BeIII.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BeIV.tsv	2f63be55750ecd985c89b87497a7e500	1459	RECOVERED	recovered/BeIV.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BiII.tsv	4703878aea8682620fa16c151d3b57b8	2977	RECOVERED	recovered/BiII.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BiIII_asd.tsv	6388c6b577a41c04da6f0ede5d625055	2369	RECOVERED	recovered/BiIII_asd.tsv	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
BrIV.tsv	46d80d1efe55352b8dd13b18210b3e5e	1410	RECOVERED	recovered/BrIV.tsv	2026-08/866fbabe-2c17-4e5f-921b-5c7bda675554.json	The Method 1.7.1	2026-08-14T20:27:20.422936Z	2	
BrIV.tsv	fcdf871fc508f2b590e9393a9e176c44	2319	RECOVERED	recovered/BrIV__fcdf871f.tsv	2026-08/4945af0e-6ff8-45ee-a138-940c87ad90a4.json	The Method 1.7	2026-08-10T22:12:01.144361Z	2	
BrV.tsv	3c6dad6698520061d2284b0e8745954d	630	RECOVERED	recovered/BrV.tsv	2026-08/866fbabe-2c17-4e5f-921b-5c7bda675554.json	The Method 1.7.1	2026-08-14T20:27:20.422936Z	2	
BrV.tsv	a810d755b52e5ae3668a9c2e81a3d445	1457	RECOVERED	recovered/BrV__a810d755.tsv	2026-08/4945af0e-6ff8-45ee-a138-940c87ad90a4.json	The Method 1.7	2026-08-10T22:12:01.144361Z	2	
BrVI.tsv	b9d90e52f136ab091590c6a6680598fc	657	RECOVERED	recovered/BrVI.tsv	2026-08/866fbabe-2c17-4e5f-921b-5c7bda675554.json	The Method 1.7.1	2026-08-14T20:27:20.422936Z	2	
BrVI.tsv	fda7d8bc9c77fb09b186783d60cce0cf	1195	RECOVERED	recovered/BrVI__fda7d8bc.tsv	2026-08/4945af0e-6ff8-45ee-a138-940c87ad90a4.json	The Method 1.7	2026-08-10T22:12:01.144361Z	2	
C.b64	474c21c31c97ac06da2920da7da55d63	788	RECOVERED	recovered/C.b64	2026-08/19f0d9d5-fc9b-49ba-ae18-4d247ca50c83.json	Rebuild 11	2026-08-24T18:23:54.440794Z	1	
C.py	4968a5346764e5389bfde943a256e31e	2625	RECOVERED	recovered/C.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
CENSUS-CLOSURES-ch13b.tsv	83096d7a5db122dce3e8a956e85e4496	1237	RECOVERED-BY-WRITE	recovered/CENSUS-CLOSURES-ch13b.tsv	2026-08/c3cdb6ed-a163-45ca-b7a4-a00b771b7b44.json	79	2026-08-30T20:11:33.650395Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
CENSUS-CLOSURES-ch13c.tsv	62736b77736b2019239a5bb28cde335f	502	RECOVERED-BY-WRITE	recovered/CENSUS-CLOSURES-ch13c.tsv	2026-08/c3cdb6ed-a163-45ca-b7a4-a00b771b7b44.json	79	2026-08-30T20:11:33.650395Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
CENSUS-CLOSURES-ch13e.tsv	e72bb65d6e737787309bcb33c58df1c1	717	RECOVERED-BY-WRITE	recovered/CENSUS-CLOSURES-ch13e.tsv	2026-08/a9c8af26-522f-4685-a146-6a2d82d6e4cb.json	80	2026-08-30T20:34:52.959899Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
